[majority bias shortest route] vehID=init_ShelterA_2_341, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1138.04, candidates=[(1138.0355998335465, 'ShelterA_2', 'E13'), (3379.465599833546, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_359, current_edgeID=E36, reroute_start_edgeID=-E36, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1075.42, candidates=[(1075.418027788753, 'ShelterA_2', 'E13'), (3316.8480277887525, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_388, current_edgeID=E34, reroute_start_edgeID=-E34, current_target=ShelterA_2, selected_shelter=ShelterA_1, selected_edge=E16, distance=3163.80, candidates=[(3163.7968234541636, 'ShelterA_1', 'E16'), (6759.526823454163, 'ShelterA_2', 'E13')]
[majority bias shortest route] vehID=init_ShelterA_2_344, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1153.14, candidates=[(1153.13803439064, 'ShelterA_2', 'E13'), (3394.5680343906392, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_318, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1249.15, candidates=[(1249.1496562901639, 'ShelterA_2', 'E13'), (3490.5796562901637, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_334, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1184.81, candidates=[(1184.8082023539862, 'ShelterA_2', 'E13'), (3426.2382023539853, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_355, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1138.27, candidates=[(1138.267175530578, 'ShelterA_2', 'E13'), (3379.697175530577, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_330_75, current_edgeID=-E35, reroute_start_edgeID=E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=945.82, candidates=[(945.8165912371664, 'ShelterA_2', 'E13'), (3261.0265912371656, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_341_78, current_edgeID=-E35, reroute_start_edgeID=E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=938.32, candidates=[(938.3153333543551, 'ShelterA_2', 'E13'), (3253.5253333543546, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_321, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1273.22, candidates=[(1273.2213264376153, 'ShelterA_2', 'E13'), (3514.651326437615, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_344_81, current_edgeID=-E35, reroute_start_edgeID=E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=945.82, candidates=[(945.8167510590242, 'ShelterA_2', 'E13'), (3261.0267510590234, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_366, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1168.34, candidates=[(1168.3430995208184, 'ShelterA_2', 'E13'), (3409.773099520818, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_331, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1264.03, candidates=[(1264.0322249684054, 'ShelterA_2', 'E13'), (3505.462224968405, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_318_82, current_edgeID=-E35, reroute_start_edgeID=E35, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=938.32, candidates=[(938.3157796429887, 'ShelterA_2', 'E13'), (3253.5257796429883, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_346, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1267.35, candidates=[(1267.347910372311, 'ShelterA_2', 'E13'), (3508.77791037231, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_373, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1175.03, candidates=[(1175.0311704952762, 'ShelterA_2', 'E13'), (3416.4611704952754, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_375, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1166.36, candidates=[(1166.355498932778, 'ShelterA_2', 'E13'), (3407.7854989327775, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_395, current_edgeID=E36, reroute_start_edgeID=-E36, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1071.63, candidates=[(1071.6332934339116, 'ShelterA_2', 'E13'), (3313.0632934339105, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_314, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1344.93, candidates=[(1344.9265290988108, 'ShelterA_2', 'E13'), (3586.3565290988104, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_347, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1279.22, candidates=[(1279.224981255445, 'ShelterA_2', 'E13'), (3520.6549812554445, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_358, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1259.53, candidates=[(1259.5259955575418, 'ShelterA_2', 'E13'), (3500.955995557541, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_371, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1255.36, candidates=[(1255.3626657806392, 'ShelterA_2', 'E13'), (3496.792665780639, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_317, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1367.25, candidates=[(1367.2533481589032, 'ShelterA_2', 'E13'), (3608.6833481589024, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_328, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1341.66, candidates=[(1341.6571216819057, 'ShelterA_2', 'E13'), (3583.0871216819046, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_376, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1265.60, candidates=[(1265.6011919483733, 'ShelterA_2', 'E13'), (3507.0311919483725, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_379, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1257.14, candidates=[(1257.1420476957105, 'ShelterA_2', 'E13'), (3498.57204769571, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_322, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1381.49, candidates=[(1381.4939840675308, 'ShelterA_2', 'E13'), (3622.9239840675295, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_335, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1375.84, candidates=[(1375.8439763688148, 'ShelterA_2', 'E13'), (3617.2739763688137, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_348, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1367.11, candidates=[(1367.1143676500308, 'ShelterA_2', 'E13'), (3608.5443676500304, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_365, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1379.10, candidates=[(1379.097206201635, 'ShelterA_2', 'E13'), (3620.5272062016343, 'ShelterA_1', 'E16')]
